,Text,User,Date,Favs,Retweets,Replies
98,I look forward to being in Goa tomorrow to join the Goa Liberation Day celebrations. Multiple development works will also be inaugurated tomorrow which will positively transform the lives of Goa’s wonderful people. https://t.co/cRlDVZhGW5 https://t.co/x2JpRwto1p,narendramodi,2021-12-18 15:32:13+00:00,28682,4963,633
99,UP+YOGI = बहुत हैं UPYOGI https://t.co/1ATP6AJpMJ,narendramodi,2021-12-18 12:50:50+00:00,44725,10572,2024
100,"कुछ राजनीतिक दल ऐसे हैं, जिन्हें देश की विरासत से ही नहीं, देश के विकास से भी दिक्कत है। https://t.co/ch2TgngtrN",narendramodi,2021-12-18 12:50:34+00:00,14263,3986,620
101,"जब पूरा यूपी एक साथ बढ़ता है, तो देश आगे बढ़ता है। https://t.co/GGtcGR8YsQ",narendramodi,2021-12-18 12:50:20+00:00,13255,3654,433
102,आज उत्तर प्रदेश के पैसे को उत्तर प्रदेश के विकास में लगाया जा रहा है और डबल इंजन की सरकार में राज्य का बढ़ता हुआ सामर्थ्य हम सभी देख रहे हैं। https://t.co/O5QjBFaPfg,narendramodi,2021-12-18 12:49:58+00:00,10235,2988,319
103,"आज यूपी में एक्सप्रेस-वे का जो जाल बिछ रहा है, जो नए एयरपोर्ट बनाए जा रहे हैं, नए रेलवे रूट बन रहे हैं, वो लोगों के लिए अनेक वरदान एक साथ लेकर आ रहे हैं। https://t.co/RuzY2Qtidm",narendramodi,2021-12-18 12:49:44+00:00,13871,3610,473
104,"Laying the foundation stone of the Ganga Expressway. 

#गंगा_एक्सप्रेसवे https://t.co/h1lEEmsxIO",narendramodi,2021-12-18 08:24:52+00:00,22638,5611,829
105,"At 1 PM today, will be joining the programme in Shahjahanpur to lay the foundation stone for the Ganga Expressway. This is an important infra project that will improve connectivity across UP. It will also boost economic development and tourism. https://t.co/XDbyvXaufJ",narendramodi,2021-12-18 04:54:56+00:00,20971,4214,629
106,"I have been receiving several inputs for this month’s #MannKiBaat on the 26th, which will be the last one of 2021. The inputs cover so many different areas and celebrate the life journeys of several people working to bring grassroots level changes. Keep sharing your views… https://t.co/TxTtvYtv6k",narendramodi,2021-12-17 16:45:20+00:00,29867,5385,1065
107,"During the interaction, heard about the vision and wonderful work being done by Venture Capital and Private Equity Funds to support entrepreneurial talent in sectors ranging from agriculture, education, technology to urban development, energy, infrastructure and more.",narendramodi,2021-12-17 16:22:10+00:00,6001,1554,105
108,"Had an extensive and insightful interaction with representatives of Venture Capital and Private Equity Funds. Highlighted the steps taken by the Government of India to make business easier, compliance burden lesser and to support young talent. 

https://t.co/zRzFSFW7Tv",narendramodi,2021-12-17 16:22:09+00:00,10966,2400,213
109,"Received French Minister for Armed Forces @florence_parly today and discussed bilateral defence cooperation, regional security, Indo-Pacific and France’s forthcoming Presidency of the EU Council.
I reiterated India's commitment to further deepening our Strategic Partnership. https://t.co/GbmLSKcHkk",narendramodi,2021-12-17 15:01:19+00:00,24321,3919,453
110,"उत्तर प्रदेश में एक बहुत अच्छा कार्यक्रम चल रहा है- वन डिस्ट्रिक्ट वन प्रोडक्ट। इसका इतना असर हुआ है कि आपको पता चल जाएगा कि किस जिले की पहचान किस चीज के लिए है। क्या उसी प्रकार आपका शहर यह तय कर सकता है कि वो कौन सी बात है, जो उसकी पहचान बने। https://t.co/cNUxgmWi5V",narendramodi,2021-12-17 14:38:05+00:00,12054,3209,468
111,"कोरोना काल ने हमें समझाया है कि जिनके भरोसे हमारी रोजाना की जिंदगी चलती है, वे रेहड़ी-पटरी वाले कितने मूल्यवान हैं। उनके लिए ही पीएम स्वनिधि योजना लाई गई है। हमारा दायित्व बनता है कि उन्हें डिजिटली ट्रेंड करें, ताकि उनका जीवन अधिक से अधिक आसान बन सके। https://t.co/EfFqS6IAyR",narendramodi,2021-12-17 14:37:41+00:00,10143,2750,314
112,"जिन शहरों में नदी है, क्या हम वहां हर वर्ष सात दिन के लिए नदी-उत्सव मना सकते हैं, जिसमें पूरे शहर के लोग शामिल हों। इससे आपके शहर में एक नई जान आ जाएगी, नया उत्साह आ जाएगा। https://t.co/0NxjQlT8pz",narendramodi,2021-12-17 14:37:22+00:00,18654,4315,868
113,आजादी के अमृत महोत्सव के निमित्त हमारे शहरों में भी कई स्पर्धाएं करवाई जा सकती हैं। ये आजादी के आंदोलन से जुड़ी रंगोली या फिर गीत लिखने की स्पर्धा हो सकती है। हमारी माताएं-बहनें आजादी के 100 साल के सपनों से जुड़ी नई लोरियां भी बना सकती हैं। https://t.co/7IxAoPZ1pI,narendramodi,2021-12-17 14:36:57+00:00,7879,2264,191
114,मेरा मेयरों से आग्रह है कि आप स्वच्छता को सिर्फ सालभर के एक कार्यक्रम के रूप में न लें। क्या आप हर महीने वार्डों के बीच स्वच्छता की स्पर्धा ऑर्गेनाइज करके यह देख सकते हैं कि कौन सा वार्ड सबसे ज्यादा सुंदर है? https://t.co/GfUrh1uxEg,narendramodi,2021-12-17 14:36:38+00:00,10663,2817,316
115,"India will always cherish Bhutan as one of its closest friends and neighbours, and we will continue to support Bhutan's development journey in every possible way.",narendramodi,2021-12-17 10:29:05+00:00,12041,2427,124
116,"I admire Bhutan for its unique model of sustainable development and the deeply spiritual way of life. Successive Druk Gyalpos - Their Majesties the Kings - have given a unique identity to the Kingdom, and nurtured the special bond of neigbhourly friendship that our nations share.",narendramodi,2021-12-17 10:29:04+00:00,12249,2526,121
117,"I have been privileged to receive the utmost love and affection from our Bhutanese brother and sisters, and take this occasion to convey my greetings to all of them on the auspicious occasion of the National Day of Bhutan.",narendramodi,2021-12-17 10:29:03+00:00,3938,884,29
118,"Thank you, Lyonchhen @PMBhutan! I am deeply touched by this warm gesture, and express my grateful thanks to His Majesty the King of Bhutan. https://t.co/uVWC4FiZYT",narendramodi,2021-12-17 10:29:02+00:00,36978,6170,593
119,Addressing the All India Mayors’ Conference. https://t.co/PYcC02bPDe,narendramodi,2021-12-17 05:42:55+00:00,17345,4282,588
120,"At 10:30 AM tomorrow, 17th December, will inaugurate the All India Mayors’ Conference. This forum brings together Mayors from across India with the aim of sharing best practices in civic administration for the benefit of our citizens. https://t.co/5JDK8ds2bo",narendramodi,2021-12-16 16:41:41+00:00,19547,3713,538
121,"The Governor of Gujarat, @ADevvrat Ji is very passionate about agriculture, animal husbandry and education. He has been doing great work in natural farming too. At the programme today, he talked at length about the subject. Sharing his speech. https://t.co/mILUWt9iWQ",narendramodi,2021-12-16 14:55:29+00:00,9856,2553,251
122,"आत्मनिर्भर भारत तभी संभव है, जब कृषि आत्मनिर्भर बने, एक-एक किसान आत्मनिर्भर बने। ऐसा तभी हो सकता है, जब अप्राकृतिक खाद और दवाइयों के बदले हम मां भारती की मिट्टी का संवर्धन गोबर-धन से करें, प्राकृतिक तत्वों से करें। https://t.co/sIECANVM4S",narendramodi,2021-12-16 14:54:56+00:00,12011,3242,420
